,Unnamed: 0,id,uploader,time-from-upload,category,length,views-cnt,rating,ratings-cnt,comments-cnt,related-vids-cnt,controversial-score,POPULARITY
2843,2873,F2eNWYFYnqg,indiadating,0.0, UNA ,229.0,75449,3.85,41,82,0,1.0868268631791012,75449.0
3773,3807,iXZsQHrexis,crazyhorsebear,0.0, UNA ,89.0,68113,3.5,44,13,0,0.19085930732752923,68113.0
3770,3804,UwMYtIJjXhg,englishboi123,0.0, UNA ,95.0,66011,3.9,20,7,0,0.1060429322385663,66011.0
3203,3233,6IIGFIvkeIY,slickvixx,0.0, UNA ,247.0,38867,4.75,174,69,0,1.7752849460982323,38867.0
3766,3800,68WMHLwiUeA,saracamzz,0.0, UNA ,60.0,36869,4.67,33,23,0,0.6238303181534622,36869.0
657,672,TOfuaP3wSvA,Hyattiee,0.0, UNA ,100.0,33772,4.76,83,27,0,0.799478858225749,33772.0
1001,1019,_AKE4MA3b98,naledi81,0.0, UNA ,54.0,19678,4.6,10,3,0,0.15245451773554225,19678.0
100,102,tVFUWgWyEtE,mrpregnant,0.0, UNA ,179.0,19624,4.26,174,147,0,7.490827558092132,19624.0
3202,3232,0KAHrgUXNcM,CrisInuyasha,0.0, UNA ,304.0,11607,4.54,28,20,0,1.7230981304385284,11607.0
2217,2246,RGbueOMOEZ8,PolyvinylRecords,0.0, UNA ,492.0,9402,4.72,18,9,0,0.9572431397574984,9402.0
3068,3098,m4i7qiqjs-k,aceamuse,0.0, UNA ,111.0,3698,4.67,9,5,0,1.3520822065981613,3698.0
1719,1747,FwRdMhrjw48,blind3091,0.0, UNA ,1.0,2674,2.14,7,8,0,2.9917726252804786,2674.0
3083,3113,0aTr_0AYBEQ,NakedBodyContestcom,0.0, UNA ,261.0,1266,4.5,2,4,0,3.1595576619273302,1266.0
228,235,HYF5FF7rAoo,batermaster77,0.0, UNA ,118.0,1156,4.2,5,3,0,2.5951557093425603,1156.0
1090,1108,KC0vtl3O8EA,ppcatalunya,1057.0,News & Politics,156.0,87479,3.37,285,0,20,0.0,1043.2115894039734
1035,1053,kHmvkRoEowc,itschriscrocker,937.0,Entertainment,131.0,18235463,2.42,122129,259683,14,14.240548759304879,574.6967200213447
1110,1128,EwTZ2xpQwpA,TayZonday,796.0,Music,292.0,16841569,4.23,83514,129200,20,7.671494265172087,503.62197000000003
3846,3880,4DC4Rb9quKk,ChrisBrownTV,933.0,Music,265.0,33754615,4.84,73257,50036,20,1.4823454511331264,440.77845984994644
2517,2547,rZBA0SKmQy8,TownIdiot25,848.0,Comedy,130.0,11007201,4.83,75004,30666,14,2.7859943685956132,405.91550985849057
3221,3251,qUnQ3F2Rwq4,ATPFestival,597.0,Music,480.0,23063,4.78,67,0,20,0.0,358.8914907872697
3656,3690,LU8DDYz68kM,Jason275,807.0,Pets & Animals,503.0,27721690,4.88,58850,24004,20,0.8658923752484066,345.5435365551425
1735,1763,Qit3ALTelOo,smpfilms,932.0,Pets & Animals,210.0,7939352,4.76,56767,39418,20,4.964888822160801,318.1475380257511
951,969,irp8CNj9qBI,Frozentoast,215.0,Music,349.0,10172172,4.9,43774,29330,20,2.883356671515189,291.13502790697675
3842,3876,Md6rURKhZmA,TPainVideos,857.0,Music,240.0,18141492,4.83,34802,17731,17,0.9773727541262868,206.99326210035005
525,538,LTxO_pgMqys,machinima,969.0,Entertainment,407.0,3731016,4.82,35352,26192,20,7.020071744532856,200.43901770897835
1091,1109,12Z3J1uzd0Q,kaejane,404.0,Film & Animation,615.0,65341925,3.03,9189,5508,20,0.08429503722150825,195.08810811881185
2886,2916,EBM854BTGL0,fistofblog,1102.0,People & Blogs,90.0,5766247,4.72,33172,17602,20,3.0525920932627413,179.40636903811253
3332,3364,zoz5S1GQb_o,911octopus,0.0, UNA ,255.0,159,3.88,16,2,0,12.578616352201259,159.0
1086,1104,3QL97xldoXc,thePranker,772.0,Travel & Events,358.0,3010296,3.44,37247,19461,14,6.464812762598761,151.49002715025907
34,34,eBGIQ7ZuuiU,YouGotRickRolled,832.0,Comedy,210.0,8119804,4.64,23256,29160,14,3.591219689539304,146.8272198076923
852,870,GfPJeDssBOM,HouseholdHacker,998.0,Howto & Style,205.0,6101232,4.47,22030,29786,20,4.881964822842337,134.37355891783565
736,752,dFoSoyk3OfI,PKHoosier,744.0,Sports,335.0,8789,3.52,33,0,20,0.0,127.97317204301075
3850,3884,veYbj2zypaM,bbashmusic,918.0,Music,221.0,7155928,4.81,20364,14220,17,1.9871636494945168,119.96596854030501
3852,3886,A2f3cuUXXRs,RKellyTV,751.0,Music,326.0,13038204,4.8,18910,11315,19,0.8678342507909832,119.44412383488682
1141,1159,pFlcqWQVVuU,raw64life,404.0,Entertainment,66.0,6618744,4.73,17739,14274,20,2.1566025215660254,114.5624997029703
865,883,krBdFmtcv-k,soloruff,1010.0,Music,81.0,113797,0.0,0,280,20,2.460521806374509,112.67029702970297
2891,2921,yH8b5ruc_-E,259,730.0,Entertainment,149.0,5239520,4.81,19753,8567,14,1.6350734418420008,110.75635465753423
459,471,0GMzzp_nJbw,smosh,759.0,Comedy,247.0,2102333,4.74,20514,10213,20,4.857936397326209,110.2192322002635
958,976,iikKzQwgBJc,awesomechick520,484.0,Music,119.0,7043921,4.86,17885,8064,20,1.1448169279581641,109.53865578512398
1818,1847,JhzysbVHX-o,smosh,876.0,Comedy,285.0,2104830,4.42,20370,16802,20,7.982592418390083,109.24017397260273
2883,2913,O61Do03ZCjw,hidekatsu,284.0,Music,62.0,7553998,4.69,16334,5932,14,0.785279530124313,109.13704450704226
960,978,58CJih1iYC0,JAYSOMSEN,387.0,Entertainment,212.0,4915513,4.91,17008,11093,20,2.2567329188225114,107.30386397932816
4029,4063,ZCYaw5tGYAs,nozzle49,529.0,Comedy,80.0,8944331,4.86,16551,6938,20,0.7756868568482091,104.28385810964083
3848,3882,#NAME?,LilMamaVideos,1085.0,Music,223.0,5994026,4.74,16747,17000,20,2.836157200519317,101.90522792626729
2537,2567,9v02quhKY2s,creeingles,1107.0,Music,603.0,2329,3.81,26,0,20,0.0,101.16388437217705
2227,2256,2x2W12A8Qow,TayZonday,1016.0,Music,172.0,3499428,4.27,16653,21323,20,6.093281530581569,95.8756288976378
2890,2920,HPPj6viIBmU,raze7ds,334.0,Entertainment,108.0,5565385,4.24,13314,22567,14,4.05488569074736,95.68118934131736
496,509,rDB9zwlXrB8,myredroom,849.0,Music,372.0,7990144,4.9,15439,7052,20,0.8825873476122583,92.11434146054182
2967,2997,Ugrlzm7fySE,mcburger,467.0,Sports,77.0,5360384,4.43,13898,14602,14,2.7240585749080664,87.64847832976444
959,977,cxbFLYa0_bw,xsniped,330.0,Music,297.0,4635992,4.91,13314,7919,14,1.7081565283115243,87.3392006060606
2530,2560,QqzEmQcVGFQ,creeingles,1107.0,Music,587.0,4347,3.12,26,0,8,0.0,85.04682926829268
2885,2915,leEsz9ci5XE,OMGHEISRETARDEDLOL,380.0,Comedy,126.0,5322084,4.63,13491,4807,14,0.9032176117475786,81.27581421052632
1502,1529,34rWic9evi0,YEAREGOPIS,1133.0,People & Blogs,29.0,14342,1.74,38,0,14,0.0,78.77842894969109
3851,3885,Pxs5EM3xlus,albomafia007,857.0,Music,254.0,8361412,4.87,12752,6786,12,0.8115854116505681,78.64484676779463
680,695,-6M41YqM_xk,topnews2008,1134.0,News & Politics,114.0,2817,5.0,15,0,14,0.0,77.48412698412699
13,13,1GKaVzNDbuI,fatvids,690.0,Comedy,176.0,2464486,4.5,13342,11997,20,4.867952181509653,75.60771884057971
2531,2561,QN795sjS-BQ,creeingles,1093.0,Music,473.0,3182,4.0,18,0,20,0.0,74.91125343092406
3844,3878,Oy-nqyfR_w4,TPainVideos,805.0,Music,229.0,5205518,4.84,12478,6957,20,1.3364664189039401,73.81700198757764
2640,2670,YCj-RyKCmHQ,migmig33,458.0,Music,179.0,8892789,4.61,10511,5288,14,0.5946390946642274,73.16027986899564
2892,2922,hNxhrPaaCA4,borg359,373.0,Entertainment,424.0,3062136,4.59,11420,11513,14,3.759793817126346,72.14027989276138
526,539,kb8rdc-0OpQ,machinima,1056.0,Entertainment,621.0,1134816,4.87,12763,8108,20,7.144770605983702,71.33844636363636
1737,1765,cI1AwZN4ZYg,JamesNintendoNerd,1127.0,Entertainment,355.0,928456,4.93,12959,5935,14,6.392333077711814,70.6466996362023
2108,2137,iHpfFAMy0VI,WHATTHEBUCKSHOW,1112.0,Entertainment,290.0,392427,4.38,14529,6596,20,16.80822165651191,70.58592197841726
531,544,3IWY5MIlhiY,machinima,1001.0,Entertainment,554.0,746413,4.83,12969,7182,20,9.622018909102602,70.56793733266734
1031,1049,yGMKgLRU-3c,itschriscrocker,1120.0,Entertainment,116.0,1248802,3.33,12827,25155,20,20.14330534384154,68.9839117857143
1187,1205,Qja9Qn4V07A,notdavidlynch,1113.0,Comedy,16.0,787,4.19,16,0,20,0.0,67.74709793351303
962,980,4ADh8Fs3YdU,VVasp,524.0,Music,255.0,4226122,4.91,10512,5883,14,1.3920563580511873,65.56203832061068
1029,1047,Rp198k984Yw,itschriscrocker,1122.0,Entertainment,128.0,1052410,3.48,12785,18443,20,17.524538915441703,63.87277682709448
845,863,Qehxjub5lyo,jgrandin1,715.0,Entertainment,177.0,4710964,4.54,11019,6418,20,1.362353862181923,63.03302083916084
2488,2518,S0A7dtdc-nU,Xexezinha,727.0,Music,148.0,4567638,4.87,10059,5802,20,1.2702407677666225,61.0721883218707
3876,3910,frvg9hfJYBo,rsj,316.0,Music,257.0,4068252,4.89,9174,3292,14,0.8091927442056195,61.027075189873415
286,295,eV71mpbvl-g,youryouyou,823.0,Pets & Animals,26.0,4316138,4.78,9424,8592,14,1.990668509672304,58.88311611178615
2281,2310,D2sfelvHAlU,adolfo0116,500.0,Music,481.0,3108851,4.91,9285,6513,14,2.094986218381003,58.320052
966,984,Zo52T7uKOJU,horaciocambeiro,465.0,Music,239.0,2995664,4.92,9592,4639,14,1.5485715353924872,58.27392817204301
462,474,UW_1CvDFYVg,mileymandy,1124.0,Comedy,135.0,721641,4.11,5776,33543,14,46.48156077606455,57.924389359430606
2195,2224,m2OC5Z1Fii8,texasgirly1979,799.0,Pets & Animals,26.0,4372739,4.6,8213,12034,14,2.7520508312981864,55.286564705882355
2221,2250,GdDxz2bkfhE,sonybmg,738.0,Music,198.0,3105123,4.7,8673,8421,20,2.711969863995726,53.3915837398374
2286,2315,4C_oHwLcivY,daughtry,987.0,Music,223.0,2584278,4.9,8808,6043,20,2.338370717082295,51.8205161094225
1032,1050,edLR8fj6roo,itschriscrocker,1116.0,Comedy,94.0,1120648,2.47,12716,19161,14,17.098143217138652,51.57368487455197
3284,3314,phygsAlY3OA,deepmetalmechanic,534.0,Sports,197.0,9845,4.12,8,0,0,0.0,51.39632958801498
833,851,N7aBZhS3diU,brookelucasorg,1118.0,Entertainment,82.0,1366,5.0,10,0,14,0.0,51.22182468694096
530,543,BzgXGACAU20,machinima,1074.0,Entertainment,487.0,830845,4.92,8864,6556,20,7.89076181477893,50.940478696461824
2559,2589,ZTtCdrn1uw0,thermal1,1092.0,Education,804.0,1644,4.9,10,0,0,0.0,50.505494505494504
1046,1064,NDZ1sgBpS60,obaidkarki,1130.0,Comedy,199.0,158,5.0,10,0,0,0.0,50.13982300884956
527,540,LbbRpN2FNmw,machinima,1123.0,Entertainment,512.0,566582,4.91,8495,7879,20,13.906195396253324,50.09397537845058
964,982,MMz-wi50ACU,ringostarrkicksass,285.0,Entertainment,184.0,2488790,4.9,7243,5855,20,2.3525488289490073,50.07829649122807
851,869,HsQIoPyfQzM,pogobat,857.0,Howto & Style,392.0,4293093,4.76,8013,6605,14,1.5385178005694264,49.75632340723454
772,790,qsGQ10kN_U8,Paperlilies,1037.0,Comedy,182.0,1725886,4.21,8996,9462,20,5.482401502764377,48.99946665380906
3239,3269,cLwOEeRLesg,UnofficialPressTV,1086.0,News & Politics,157.0,4150,5.0,9,0,20,0.0,48.821362799263355
1202,1220,NDbNb34fHJ0,miaarose,683.0,Music,248.0,1682470,4.67,8515,6094,14,3.6220556681545584,48.322402855051244
1040,1058,xXiouCrEnG0,itschriscrocker,1113.0,Entertainment,117.0,1243037,2.78,10999,16319,14,13.128330049708898,48.01305468104222
4031,4065,qLXHvBFG-CI,seansvoice,426.0,Pets & Animals,309.0,3717966,4.85,6864,5428,14,1.459938041391449,47.44601971830985
2312,2341,ngRq82c8Baw,runawaybox,937.0,Comedy,101.0,2474409,4.65,7909,7233,20,2.92312224858542,46.650628014941304
3629,3663,XGfhdGosnaU,panasonichk,1013.0,News & Politics,417.0,4494,4.67,9,0,0,0.0,46.46632773938796
1152,1170,p5cPVP_llfo,Wii,639.0,Entertainment,121.0,2523258,4.7,7359,7833,20,3.104319891188297,46.36906056338029
3879,3913,c5m-YkN9cLA,HoLLyWoODRuLeS,902.0,Music,184.0,2864,3.91,11,0,0,0.0,46.18516629711752
3004,3034,8Ooiir-tCcA,miaarose,687.0,Music,146.0,1614777,4.63,7898,6677,14,4.1349362791270865,45.59521598253275
3784,3818,w-KWEbRRM-o,JenniferLopez,754.0,Music,244.0,4613428,4.84,7570,2732,20,0.5921843800315081,45.48940477453581
2529,2559,Few1w-KogfI,creeingles,1115.0,Music,633.0,5929,3.64,11,0,20,0.0,45.357488789237664
528,541,iyjLnvI4yE0,machinima,1067.0,Entertainment,545.0,786678,4.88,8040,5353,20,6.804562985109537,45.325480224929706
2358,2387,5hayE_ZP0rI,universalmusicgroup,1110.0,Music,272.0,1976909,4.79,7496,6775,20,3.427067204408498,44.4618390990991
2028,2057,ylPqlrBoyRY,aladdin82,940.0,Entertainment,54.0,4388073,4.35,7054,8219,20,1.8730317385330646,43.57206276595745
2521,2551,QCq-sgihxfg,serpento99,803.0,Entertainment,97.0,1200913,4.85,7718,3658,20,3.0460158229613636,42.58583300124532
2923,2953,XoLU6u6IJ9E,LisaNova,903.0,People & Blogs,819.0,513248,3.73,8329,10089,20,19.6571637882661,41.72455095238095
4030,4064,CQzUsTFqtW0,rnickeymouse,863.0,Pets & Animals,88.0,3024767,4.81,6968,4600,20,1.520778294658729,41.621024380069514
520,533,lyto3AubZFw,machinima,1116.0,Entertainment,655.0,518076,4.88,6542,6395,20,12.343748793613292,38.78418580645161
2849,2879,qRX57zprNdw,DaniFacch18,718.0,Music,171.0,2862007,4.77,6216,5088,14,1.7777734296247354,38.72440217270194
303,313,luB-JA8u8Fk,rasavonwerder,1135.0,Education,601.0,488,4.75,8,0,20,0.0,38.42995594713656
846,864,1EEynvjfljU,AngeDeLumiere,403.0,Film & Animation,134.0,2446839,4.59,6115,4235,14,1.7308045196271598,38.374410794044664
1703,1731,Bhi-Dv1ou6s,makemebad35,1117.0,Comedy,311.0,706655,3.74,7824,8346,20,11.81057234435474,38.240396526410024
3485,3519,Za0bJiONMd4,StarsxinxmyxEyes,437.0,Music,237.0,868,5.0,7,0,0,0.0,36.986270022883296
4033,4067,W1czBcnX1Ww,olinerd,1126.0,Science & Technology,209.0,3234852,4.82,5788,6093,20,1.8835483045283061,36.8640303374778
169,175,4ira1eUOQGY,supermac18,851.0,Comedy,106.0,1714836,4.75,5477,8748,20,5.10136246264949,36.77883343125734
532,545,tcfgvsCScsA,machinima,1102.0,Entertainment,542.0,630535,4.91,6287,5319,20,8.43569349837836,36.76034332123412
3849,3883,8hvEsCUj0xQ,TPainVideos,1001.0,Music,240.0,2790875,4.8,6146,4032,20,1.444708200833072,36.320886913086916
2896,2926,nWr6ec2zEyE,parice,337.0,Comedy,611.0,1142880,4.83,6434,1681,14,1.4708455830883382,36.1485553115727
903,921,_pGvEGFkvNs,spacepainter,747.0,Howto & Style,81.0,3209797,4.4,6010,5281,14,1.645275386574291,36.02191700133869
3315,3347,cz2UM7uL_1c,VMOPO,1013.0,Education,503.0,288,5.0,7,0,0,0.0,35.284304047384005
3317,3349,KgHLb0z8AHQ,VMOPO,1013.0,Education,457.0,276,5.0,7,0,0,0.0,35.27245804540967
1138,1156,#NAME?,ZackScott,823.0,Comedy,174.0,1216031,4.13,6579,6489,20,5.336212645894718,35.13782893074119
3548,3582,sNSxUqe91tA,nismojoe,699.0,Entertainment,512.0,1717986,4.46,5706,7048,14,4.1024781342804895,34.954536824034335
2189,2218,4Dm6wwF-_MA,Pruane2Forever,1119.0,Entertainment,192.0,516513,1.83,10569,15075,14,29.186099865831064,34.87785445040214
1195,1213,OGugi9vHGEA,seeso,944.0,Music,224.0,1210197,4.21,6430,6304,20,5.209069267235004,34.656288347457625
2532,2562,Z1WxUC5oxSA,creeingles,1101.0,Music,597.0,3192,2.07,15,0,20,0.0,33.9491825613079
3796,3830,p1W75X2G5jQ,alexcastelli,1011.0,Music,547.0,2927,4.43,7,0,20,0.0,33.90515331355094
3234,3264,a9WB_PXjTBo,McCaskill4Missouri,612.0,News & Politics,37.0,2674096,4.47,5116,6403,14,2.3944540510138754,33.64095790849673
2511,2541,2JC3UMJ2It4,mynameiszach,801.0,Entertainment,97.0,3470648,4.77,4650,7120,14,2.0514900963739335,33.63339388264669
2283,2312,IRM-Xje28eU,rainydog,876.0,People & Blogs,146.0,1005,4.0,8,0,0,0.0,33.147260273972606
2213,2242,_XC2mqcMMGQ,beggars,1056.0,Music,140.0,1760328,4.48,5942,4830,20,2.7438068359987455,33.11713727272728
3854,3888,ichSb-1HSiY,TPainVideos,889.0,Music,230.0,2162891,4.88,5632,2686,20,1.2418563857355733,32.60310825646794
760,778,NmgQHYChrPw,AtheneWins,1092.0,People & Blogs,524.0,1301085,4.48,6305,3115,14,2.3941556470176812,32.55286978021978
839,857,aC-KOYQsIvU,monkeyfunky,839.0,Entertainment,144.0,1838605,4.87,5089,5151,20,2.8015805461205643,32.12585431466031
3792,3826,rGrw4gWQmH8,Rybo8649,767.0,Entertainment,230.0,1998552,4.67,5078,5459,14,2.731477589774997,31.7789340547588
529,542,No3e1meC-KQ,machinima,1088.0,Entertainment,489.0,548666,4.86,5600,3735,20,6.80742017912537,31.455288602941174
3316,3348,CYUc4H6_L5k,VMOPO,1014.0,Education,595.0,242,4.43,7,0,0,0.0,31.248658777120312
2755,2785,__OVRtaWLt0,StarcomBrisbane,821.0,Travel & Events,81.0,1253,4.83,6,0,0,0.0,30.506187576126674
2895,2925,0dykGRGzzVA,JaMeS159,480.0,Film & Animation,300.0,933781,4.82,5316,2530,20,2.709414734289946,30.098497083333335
1704,1732,1JAcdbKFygg,makemebad35,1106.0,Entertainment,90.0,620446,4.44,5232,5972,20,9.625334033904643,29.76306191681736
2526,2556,wrqiIjLGnCI,sonofbeep,310.0,Comedy,202.0,2845233,4.58,3955,2203,14,0.7742775371999411,29.495070967741935
835,853,IkmpIXd9Q90,oskay,953.0,Howto & Style,80.0,2137442,4.31,5143,4927,20,2.305091787285924,29.33618624344176
2314,2343,udwUnwHJYck,Manintheboxshow,876.0,Comedy,88.0,1768978,3.86,6195,3295,14,1.862657421403771,29.22708127853881
2400,2429,740d8sTpM7U,universalmusicgroup,1122.0,Music,307.0,1257835,4.71,4684,5301,20,4.214384239586273,28.48370506238859
2216,2245,boc7rnhkLAk,bezo1981,635.0,Music,165.0,1797772,4.87,4607,3203,14,1.7816497308891228,28.470227007874016
1033,1051,AhHqU2c7onM,itschriscrocker,1121.0,Entertainment,75.0,573473,3.19,6321,7791,14,13.585643962313833,28.466562702943797
3334,3366,BRx0s0uHeNk,anonymozzybinoswald,1134.0,Nonprofits & Activism,573.0,83,3.5,8,0,20,0.0,28.073192239858905
2008,2037,PP8avO4rlMQ,MondoMedia,1126.0,Film & Animation,117.0,1700983,4.52,5221,2676,20,1.5732079626898094,27.78556209591474
1104,1122,552k0ifjuDw,KatharineMcphee,877.0,Music,182.0,1598694,4.65,4516,4887,20,3.0568701702764884,27.709312200684153
4052,4086,vOskZNJJII8,GTASite,772.0,Entertainment,63.0,2708558,4.76,3810,5612,20,2.071951200601944,27.256094818652848
1839,1868,jMQ84QTeP3E,zulchzulu,946.0,News & Politics,349.0,865,4.33,6,0,0,0.0,26.894376321353064
1682,1710,#NAME?,clausmurf,1058.0,Pets & Animals,34.0,937,4.33,6,0,20,0.0,26.86563327032136
2038,2067,grCTXGW3sxQ,watchtheguild,892.0,Entertainment,238.0,1500365,4.65,4802,2693,20,1.7948965751667094,26.7043235426009
3164,3194,HlF6fbIFiCM,nlitement,772.0,Entertainment,63.0,1743671,4.67,4119,5002,14,2.8686604296338016,26.496371191709844
1881,1910,Jdx26aLAZq4,UniversalNewsreels,575.0,News & Politics,205.0,1986,4.6,5,0,20,0.0,26.45391304347826
2094,2123,S-2SAlOn0A0,WHATTHEBUCKSHOW,1047.0,Entertainment,269.0,174625,4.75,4803,3074,20,17.603435934144596,26.055036055396368
1194,1212,UMH86_UqFw4,KokoKaina,1032.0,Music,183.0,663261,4.76,4422,4282,20,6.455980375749516,25.973414767441856
3855,3889,WDxr-eakI6U,darksora2323,942.0,Music,229.0,2298020,4.87,4360,2266,14,0.9860662657418126,25.93871167728238
2871,2901,tOUSGaUrHxc,bamanda2,778.0,Music,637.0,2070346,4.67,3922,4239,14,2.047483850525468,25.215853110539843
3156,3186,e4yx1s-l6f8,GTAmissions,1024.0,Entertainment,128.0,1301254,4.82,3756,5833,14,4.482599092875026,25.207675859375
3319,3351,h34UUJnjj4I,VMOPO,1023.0,Education,521.0,201,5.0,5,0,0,0.0,25.19648093841642
492,505,Xv6lHwWwO3w,tenerorso,747.0,Music,186.0,1965786,4.85,4273,1830,14,0.930925339787749,25.185624297188756
458,470,xRBAoESGGEk,sadlerocks19,1130.0,Comedy,22.0,1035,1.0,24,0,20,0.0,24.91592920353982
4009,4043,P7eR8CWEDkU,tkoslowski,801.0,Comedy,495.0,787817,4.71,4626,1822,20,2.312719832143759,24.594001822721598
3847,3881,Dn_1ZWo0GNw,TPainVideos,951.0,Music,250.0,1897133,4.86,4241,1874,20,0.9878063372467822,24.48014222923239
1150,1168,MEk-gj0douk,TinWhistler,1005.0,Music,255.0,679096,4.08,4918,3594,20,5.29232980315007,24.33515741293532
1628,1656,IyRNZGfFtow,somedia,748.0,Music,363.0,761813,4.93,3770,4709,20,6.181306961157134,24.313566577540108
2888,2918,wRDsZJ6edCM,jonsandys,558.0,Entertainment,150.0,2472092,4.39,3659,3766,14,1.5234060868284838,24.25928240143369
1819,1848,HFgx1c_RJqc,communitychannel,1011.0,People & Blogs,221.0,779446,4.52,4264,4130,20,5.298635184477179,24.174245380811076
1336,1357,AIiMa2Fe-ZQ,barelypolitical,1080.0,News & Politics,90.0,3695341,3.37,4899,4164,20,1.126824290369955,24.09524203703704
3249,3279,Z_gKOCb4QBA,mauikb,987.0,News & Politics,64.0,6024441,4.92,3283,1646,20,0.2732203701555049,23.90215027355623
84,86,clhOnZRrmXc,ped666,527.0,Music,230.0,2135635,4.8,3747,1856,14,0.8690623631847202,23.894038330170776
2550,2580,Mo8dVabH1Qs,zone5282,902.0,Howto & Style,584.0,2492,3.5,6,0,20,0.0,23.762749445676274
745,763,MNvUSfRHzdQ,AtheneWins,1073.0,People & Blogs,5202.0,760935,4.59,4440,2441,20,3.2078955495541672,23.529765890027956
93,95,3t8GdtYdRk0,HalfaZoul,675.0,Music,120.0,2657650,4.48,3552,2714,14,1.0212029424491562,22.56421925925926
4037,4071,HqbVbPvlDoM,musicaldogsport,569.0,Pets & Animals,187.0,4049478,4.86,2955,945,14,0.23336341128412108,22.423133040421796
2519,2549,EnLI5UcNu5s,Piggus,439.0,Entertainment,74.0,1867612,4.31,3492,2930,14,1.568848347515437,22.234761457858767
1894,1923,zzIMbjA5m8s,nerimon,1039.0,People & Blogs,255.0,469100,4.23,4107,4224,20,9.00447665742912,22.048101819056786
3233,3263,7h3GPc_yMCE,sking28,602.0,News & Politics,93.0,892972,4.27,4077,2708,20,3.0325698902093237,21.600132192691028
1170,1188,AJ9kRIgbMW8,RFury,864.0,Autos & Vehicles,625.0,3041,4.5,4,0,20,0.0,21.519675925925927
2224,2253,wFBuFGG_04o,sonybmg,734.0,Music,189.0,1230391,4.91,3678,1551,20,1.2605748904210126,21.286262016348772
3531,3565,kco_5DT7ppA,NyxSky,796.0,Entertainment,577.0,941,5.0,4,0,0,0.0,21.1821608040201
2520,2550,LO4caTLqqoM,GameStream,856.0,Film & Animation,139.0,1585943,4.61,2947,5659,14,3.5682240786711756,21.097407149532707
1067,1085,dkwXIxgPq1g,Welshie58,1117.0,News & Politics,245.0,103,4.2,5,0,0,0.0,21.092211280214862
1986,2015,0qIK1PVWG60,HappySlip,1122.0,Travel & Events,228.0,374118,4.73,3706,2993,20,8.00014968539338,20.8558185026738
2654,2684,5bBoapO276U,slpyliltrtle,312.0,Comedy,244.0,720030,4.6,3327,2956,14,4.105384497868144,20.567988461538462
237,244,3o0X5yz1IaY,MovieMaker987,838.0,Howto & Style,124.0,17232,0.0,0,0,20,0.0,20.56324582338902
2399,2428,le1i447wzPk,BlackboyysureTV,1121.0,Music,292.0,1670956,4.73,3152,4079,14,2.441117539899315,20.478554112399646
3363,3395,DQ13hjDPqDc,Hengsen,671.0,Entertainment,124.0,946,3.8,5,0,0,0.0,20.40983606557377
3318,3350,vdM2Ti2YYXQ,VMOPO,1023.0,Education,542.0,224,5.0,4,0,0,0.0,20.218963831867057
3279,3309,DyzWbxj6O4k,IMPERATORE0166949079,1052.0,Travel & Events,41.0,188,5.0,4,0,0,0.0,20.1787072243346
3329,3361,wEQ54SUxtiI,VMOPO,1023.0,Education,596.0,178,5.0,4,0,0,0.0,20.17399804496579
3474,3508,KwpgGWQRBAs,swifteye30,978.0,Entertainment,238.0,166,5.0,4,0,0,0.0,20.169734151329244
3321,3353,Nqonz-o6i4Q,VMOPO,1023.0,Education,471.0,129,5.0,4,0,0,0.0,20.126099706744867
2039,2068,SrCoUqWns6g,watchtheguild,934.0,Entertainment,268.0,596923,4.83,3520,2457,20,4.116108777849069,20.09770385438972
264,272,3jUT5KXh5es,jjfridge,1134.0,Entertainment,124.0,1048,4.75,4,0,14,0.0,19.924162257495592
1041,1059,Hh3eHxtIGxw,rmerax0r,947.0,Entertainment,116.0,1256254,3.65,3251,6628,14,5.276003101283657,19.82071177402323
1681,1709,#NAME?,riddleb0x,838.0,Pets & Animals,99.0,1441,3.0,6,0,20,0.0,19.719570405727925
4038,4072,T2M6yV6mueg,enemigopublico,764.0,Music,316.0,1550140,4.82,3077,2609,14,1.6830737868837653,19.469119057591627
2900,2930,Wffwg7pA0t8,AlanSmithee388,896.0,People & Blogs,173.0,2192802,4.12,3162,3983,14,1.8163974677148231,19.457763660714285
1725,1753,yioJQFrqMXM,MediocreFilms,946.0,Comedy,100.0,916279,4.52,3510,2442,20,2.6651271064817594,19.27578245243129
348,358,JrDoLQZ3amU,remixforthemasses,1125.0,Entertainment,294.0,283,4.75,4,0,0,0.0,19.251555555555555
3503,3537,aMiiUELLBU4,sinairairbrush,1119.0,People & Blogs,180.0,135,4.75,4,0,20,0.0,19.12064343163539
2100,2129,cVhKinTKg8s,peron75,1088.0,Entertainment,392.0,115240,4.81,3316,2749,20,23.8545643873655,18.804879117647058
2005,2034,BPb0po2jzfg,uncledale,412.0,Comedy,112.0,1760933,4.75,2882,821,14,0.46623011778415197,18.78460922330097
1190,1208,o2WF1aH-9-c,noabsolutes,517.0,Entertainment,7.0,2853,4.33,3,0,20,0.0,18.508375241779497
1253,1273,Hi_m7pWgIDI,kushtv,1106.0,Sports,120.0,4832,4.67,3,0,20,0.0,18.378896925858953
2263,2292,c6xjsaCmmd0,squishydemon,1090.0,Science & Technology,653.0,1255,4.25,4,0,20,0.0,18.15137614678899
3079,3109,cZY8McqB57Q,STARSHEMALE,883.0,People & Blogs,228.0,2593,5.0,3,0,20,0.0,17.936579841449603
