,id,uploader,time-from-upload,category,length,views-cnt,rating,ratings-cnt,comments-cnt,related-vids-cnt
1489,Iv5v9K7dGoI,graviapple,1005.0,Entertainment,50.0,10584,4.6,15,21,20
1490,ecqUnJZKPpU,kRiSr8484,1100.0,Entertainment,154.0,608,4.75,4,6,20
1491,UCpZj5QqcLo,mattjsrules,1081.0,Film & Animation,136.0,3318,4.73,11,14,14
1492,y3E8M5YtWLs,21Movie,1129.0,Film & Animation,56.0,4178,5.0,8,13,20
1493,2zCIW0kkLf0,4everKungFu,1128.0,Entertainment,59.0,707,5.0,1,0,20
1494,U7sdJjzru0s,Jinesis0,1122.0,Entertainment,128.0,253,3.0,2,3,14
1495,4qth-oOzS2A,21Movie,1134.0,Film & Animation,32.0,1826,5.0,5,8,20
1496,K1AvS0kDR0g,21Movie,1128.0,Entertainment,39.0,1264,5.0,5,5,20
1497,m7-ScnsMQek,SonyPictures,1123.0,Entertainment,79.0,467,5.0,3,4,20
1498,y0PuqYB0_UI,SonyPictures,1099.0,Entertainment,16.0,5709,4.78,18,16,14
1499,_T4bsr27n40,julyette25,1048.0,Film & Animation,151.0,2674,5.0,8,3,20
1500,W1mqgsnV-h4,jidz56,1130.0,Film & Animation,152.0,111,0.0,0,0,20
1501,7JUKaLrwPYc,dutchrebel179,1007.0,Film & Animation,151.0,5263,5.0,8,23,14
1502,C4INvXA6GVw,SonyPictures,1123.0,Entertainment,55.0,393,5.0,2,0,20
1503,ZdWbmGj7K8E,SonyPictures,1099.0,Entertainment,53.0,5382,4.0,7,6,14
1504,cgg9sblRFVM,21Movie,1129.0,Entertainment,39.0,5262,5.0,4,12,20
1505,s22m5XG6v28,MoviePreviewMan,1130.0,Film & Animation,154.0,114,0.0,0,0,14
1506,jFOA6Lz0EzI,cinerf,1135.0,Entertainment,94.0,3377,3.8,5,3,14
1507,QtdHhlM_Bl8,jvmadman1,1135.0,Education,226.0,303,0.0,0,0,20
1508,xtMeYBAyVII,underarmouruser,1135.0,Entertainment,226.0,266,0.0,0,1,8
1509,gZQCzWO1028,aka32,1033.0,Sports,18.0,801,0.0,0,0,20
1510,EDPGDwEchMI,aka32,1033.0,Sports,25.0,413,0.0,0,0,0
1511,Gyus7TQbrrA,aka32,1033.0,Sports,14.0,232,0.0,0,0,0
1512,ZueWx-n8J34,aka32,1033.0,Sports,11.0,279,0.0,0,0,8
1513,0jAOpAnZRPE,aka32,1033.0,Sports,9.0,220,3.0,1,1,20
1514,x6yvYz2_QvU,aka32,1033.0,Sports,7.0,190,0.0,0,0,20
1515,EfIYHVhKRaM,aka32,1033.0,Sports,17.0,422,0.0,0,1,20
1516,79d-JEr0NGs,aka32,1033.0,Sports,16.0,57,0.0,0,0,0
1517,ZVehiS6uJvg,aka32,1033.0,Sports,12.0,38,0.0,0,0,20
1518,1gGTEWbC6nc,aka32,1033.0,Sports,8.0,99,0.0,0,0,0
1519,o0beoRlb8v8,aka32,1033.0,Sports,14.0,96,0.0,0,0,14
1520,vJA3mqE8kgA,aka32,1033.0,Sports,6.0,106,5.0,1,0,20
1521,pIp3yID7Y1g,aka32,1033.0,Sports,9.0,116,0.0,0,0,20
1522,QDDNMBIVdSM,aka32,1033.0,Sports,9.0,57,0.0,0,0,8
1523,OSos4ICiwbM,aka32,1033.0,Sports,9.0,28,0.0,0,0,0
1524,FBRj6TJCxUk,aka32,1033.0,Sports,11.0,54,5.0,1,0,20
1525,MlsmO_tjQY8,aka32,1033.0,Sports,9.0,120,0.0,0,0,0
1526,BbUNIbWY_Io,mTANGproductions,1132.0,People & Blogs,142.0,8485,4.11,46,16,20
1527,d2JCvdhSRco,1DICKNICE,1132.0,People & Blogs,83.0,2105,3.67,30,19,20
1528,#NAME?,puebloplug,1133.0,People & Blogs,49.0,1349,2.9,10,6,20
1529,34rWic9evi0,YEAREGOPIS,1133.0,People & Blogs,29.0,14342,1.74,38,0,14
1530,AoBk_elRDnc,AtheneWins,1108.0,People & Blogs,496.0,583806,4.12,1587,908,20
1531,grF934eZqMs,hillarybrynne,1134.0,Entertainment,186.0,11087,4.79,75,130,14
1532,AMKYVr7fT4Y,loveorhate1513,1134.0,Entertainment,175.0,4839,4.6,43,74,14
1533,NdQgIVkMINc,jonasmedia,1134.0,Music,195.0,624,5.0,12,6,14
1534,GxhAUkLWktM,slowdownsugar92,1134.0,Entertainment,328.0,3000,4.93,58,66,14
1535,oAdyimiHqNs,JonasBrothersEmedia,1134.0,Music,338.0,3416,4.78,45,52,14
1536,I81YxPVU-lA,jackieindo33,1134.0,Music,165.0,202,0.0,0,0,20
1537,DYfHf-BOLJQ,lightbluecrush,1135.0,Music,154.0,39,0.0,0,0,14
1538,3AvVLhmCoSs,Roethlisberger723,1134.0,Music,181.0,477,0.0,0,0,20
1539,cCLosO7dQZo,orangetango101,1134.0,Entertainment,292.0,834,4.4,5,3,20
1540,SQViqXylCj4,jbkarenv,1135.0,Music,186.0,170,5.0,2,0,20
1541,GkD25TvSHqE,HerbieTheRaceCar,1135.0,Music,336.0,456,5.0,7,7,20
1542,lwalhJDG4FA,bellapasso,1135.0,Comedy,143.0,13337,4.84,102,61,14
1543,9RWOYyZrg9E,glaukcos,1135.0,Entertainment,149.0,10238,4.94,80,55,14
1544,0sHlkI3vt_0,SportCalcio,1135.0,Entertainment,128.0,1700,4.82,28,10,14
1545,wnYi3sR1B4U,deejaymemo,1135.0,Comedy,146.0,1510,5.0,16,8,14
1546,Ktp8ym30bnU,lavezzi240894,1135.0,Comedy,108.0,212,5.0,5,1,20
1547,RLeLtDIdTuY,tarocco34pookmail,1134.0,Comedy,603.0,16362,4.92,127,58,14
1548,pUMJz793VNQ,jelicoxx,1135.0,Comedy,25.0,465,0.0,0,4,14
1549,1h9sjikLhQo,Artenight,1136.0,Comedy,90.0,223,4.0,3,0,20
1550,A8yVLBRS0zY,BangelForever89,1135.0,Comedy,103.0,374,5.0,4,2,14
1551,FfdBukWlgnQ,ProTulz,724.0,Music,244.0,1718,3.89,9,13,20
1552,ZFtt17Lm-HE,Hozobin,782.0,Film & Animation,340.0,173094,4.93,774,174,20
1553,SyCiREBqQOk,mikylinux,735.0,Comedy,179.0,259821,4.84,803,192,14
1554,ePKgOjqRR0A,marchettino,709.0,Comedy,169.0,286636,4.82,663,167,14
1555,HhgPiqEspg8,danysk86,780.0,Comedy,409.0,105396,4.88,459,351,14
1556,yu4sPq0RgiE,tokiohotelchannel,1107.0,Music,433.0,308172,4.82,1210,868,20
1557,34zSYeHHodM,tokiohotelchannel,1030.0,Music,265.0,355332,4.65,1358,1629,20
1558,419-Yf6d-cU,tokiohotelchannel,1058.0,Music,399.0,298800,4.84,1290,935,20
1559,pOdH0IBZ6So,tokiohotelchannel,1065.0,Music,326.0,187723,4.88,933,706,20
1560,#NAME?,tokiohotelchannel,1100.0,Music,458.0,351058,4.7,1399,995,20
1561,9gcniFQyXfg,tokiohotelchannel,1009.0,Music,259.0,370221,4.63,1021,748,20
1562,YL7i5fLB0ww,tokiohotelchannel,1086.0,Music,413.0,307261,4.79,1225,786,20
1563,VBda46wHEh0,tokiohotelchannel,1023.0,Music,285.0,304857,4.7,1126,796,20
1564,cMcI-gl2ov0,tokiohotelchannel,1016.0,Music,367.0,631986,4.73,1944,1344,20
1565,HaebdfZTtxQ,tokiohotelchannel,1093.0,Music,360.0,253342,4.62,1137,729,20
1566,eI-cnlmbLUU,tokiohotelchannel,1114.0,Music,383.0,284672,4.78,953,647,20
1567,3Tu3k1V2V04,tokiohotelchannel,1037.0,Music,374.0,363839,4.84,1372,1079,20
1568,HNdCBxCJt1A,tokiohotelchannel,1079.0,Music,274.0,217310,4.67,925,574,20
1569,h8h0qS1vCwE,tokiohotelchannel,1051.0,Music,313.0,250491,4.75,1137,816,20
1570,pROamuH6LCU,tokiohotelchannel,1000.0,Music,172.0,234433,4.63,875,529,20
1571,RsUwnu9pGg0,tokiohotelchannel,1002.0,Music,232.0,396313,4.71,1133,615,20
1572,gD41JTRrf1M,tokiohotelchannel,1121.0,Music,325.0,307056,4.68,1031,826,20
1573,BU6BB6pKEno,antonymusso,1074.0,Music,119.0,534,3.0,2,0,20
1574,AU9-oXhjDP8,tokiohotelth4832,1066.0,Music,326.0,879,5.0,6,1,20
1575,swHa-a2vufE,billkaulitzlovelov,1123.0,Music,325.0,487,5.0,2,0,20
1576,nVFS6mz6zQo,lelez,1136.0,Entertainment,317.0,303,5.0,5,6,20
1577,3QRuEa9WBU0,hillarybrynne,1136.0,Entertainment,348.0,205,5.0,17,12,14
1578,8Kg_Hxbt-kU,PiNAYMaMIs,1136.0,Entertainment,319.0,240,5.0,4,3,20
1579,tV22Qv-Sf9g,arielisfromaustralia,1136.0,Music,112.0,115,0.0,0,0,20
1580,RScKvEwKzZs,lumberjackchick,1136.0,Music,598.0,1545,4.0,8,7,14
1581,082ckIEEEak,MissChristineDaae,1135.0,Music,323.0,727,4.75,4,6,20
1582,TNYyDaEnwGs,xxKittencandYxx,945.0,Entertainment,86.0,4912,4.95,37,48,20
1583,nt_A9yDbQx0,tookieclothespen,937.0,Music,74.0,8781,4.93,74,61,20
1584,pEbK3C7bZxU,xsmartfood007x,1135.0,Music,492.0,541,5.0,2,7,20
1585,R83XbirpkZY,Abaylorwebshow,1108.0,Entertainment,94.0,1366,3.14,7,28,20
1586,Wz2SS77wE_E,Sunni25,1135.0,Entertainment,300.0,201,1.0,1,2,20
1587,gw0R0w-WqyA,byteme2008,1135.0,Music,307.0,1956,5.0,46,69,14
1588,a6Gp6i9rA6I,PiNAYMaMIs,1136.0,Entertainment,323.0,497,5.0,3,9,14
1589,BsY5d6pA0r0,hillarybrynne,1134.0,Entertainment,171.0,1245,4.9,39,32,20
1590,GBu7FKIaMFc,Roethlisberger723,1134.0,Music,154.0,473,0.0,0,1,20
1591,dbAw-sTuqhs,jackieindo33,1134.0,Music,150.0,202,0.0,0,0,20
1592,O4iUHUOdw-M,jonasmedia,1134.0,Music,171.0,578,4.83,12,15,20
1593,vNEpfN-1T80,KelseyBilly,1134.0,Entertainment,62.0,1917,5.0,3,9,20
1594,U4yJB1ynN-Y,xZashleyFanx,1135.0,Entertainment,173.0,1409,4.98,45,47,14
1595,4p1DUBc8TwE,iluvjoshb891,1134.0,Entertainment,169.0,214,0.0,0,0,20
1596,kFGXDH-3oyk,SaGaLSaEeD,1134.0,Music,166.0,3420,4.22,9,15,14
1597,akZF6UNxsGM,NickJonasLuvr4444,1134.0,Music,182.0,614,0.0,0,1,20
1598,Z-2Ye_7lpt4,liaail555,1134.0,Music,155.0,196,5.0,2,6,20
1599,n71P0DjdYbM,karenjialun,1134.0,Entertainment,336.0,456,4.77,13,13,20
1600,qbjPX-5nPp8,taralovessyou,1134.0,Music,171.0,2057,4.97,39,47,14
1601,3Kc27dKeZgU,ThunderShock2005,1135.0,Music,50.0,203,0.0,0,1,20
1602,MMzQqKFaXBo,JustAnOrdinaryGirl5,1136.0,Music,252.0,620,5.0,7,19,14
1603,QWASKqQ7EKk,8dznyboy,1070.0,Music,627.0,4612,4.76,29,12,20
1604,FUjvoyk5ZEI,WHSSoccer92,1135.0,Music,305.0,229,5.0,3,5,20
1605,FhSi5zZh5pc,ssmileey00,1135.0,Entertainment,230.0,222,0.0,0,0,20
1606,EkvX1CtnmiA,lumberjackchick,1134.0,Music,320.0,1701,3.75,4,9,20
1607,DKrUwaQ-79Q,amazingxx3,1135.0,Music,359.0,151,5.0,2,0,20
1608,hkDFfOat72E,WALKxiiTxOUT08,1134.0,Entertainment,159.0,414,5.0,7,12,20
1609,48zQ3HdbYzs,ASAPMUSIC,1135.0,Entertainment,153.0,64,0.0,0,0,20
1610,tS_XoQdbtJk,Annanj12,1134.0,Entertainment,129.0,195,3.0,2,8,20
1611,vqdnKVIUfjI,mangoxsmoothiex26,1135.0,Music,198.0,20,0.0,0,0,20
1612,uKFjd80SdEI,hillarybrynne,1135.0,Entertainment,99.0,657,4.89,19,13,20
1613,US9zPzjUWgs,Taylor2025,1135.0,People & Blogs,145.0,8,0.0,0,0,20
1614,zc9jIxubJ6I,fungirl4343,1103.0,Entertainment,58.0,478,5.0,1,2,20
1615,tXWkaJOvxPY,JBxarexhotx3,1134.0,Entertainment,154.0,209,5.0,1,4,20
1616,Ifg4WFov1LI,Sunni25,1134.0,Entertainment,183.0,225,0.0,0,0,20
1617,2x7mGEOLzBI,WALKxiiTxOUT08,1134.0,Entertainment,162.0,998,4.5,6,11,20
1618,hHPWXE4Kt6Y,Jesssdabest,1134.0,Entertainment,172.0,803,5.0,5,3,14
1619,#NAME?,angelmsn23,1134.0,Entertainment,165.0,186,5.0,1,1,20
1620,wDnPU0Nrd5o,Bella103194,1135.0,Music,182.0,25,0.0,0,0,20
1621,57u76CEUKkY,ILUVJOBROS,1135.0,Entertainment,115.0,926,4.92,92,46,20
1622,kF_axDskD5Q,fendergirl4,1135.0,Entertainment,161.0,92,5.0,2,2,14
1623,8tP9o37Fh6c,slowdownsugar92,1136.0,Entertainment,237.0,495,5.0,23,20,14
1624,#NAME?,TooWongFubu,1136.0,Entertainment,320.0,525,5.0,8,8,20
1625,qXqCJxGiyds,Dancer4eva1230,1135.0,Entertainment,373.0,79,0.0,0,0,20
1626,q0bzPoAPIdE,VidoandSalsa,1134.0,Entertainment,240.0,126,5.0,5,1,0
1627,FB68_wSNECA,JuLiElOvEsMaTt,1134.0,Music,118.0,21,0.0,0,0,20
1628,cT09eRwnDF4,KEVjoeNICKj,1134.0,Entertainment,157.0,77,0.0,0,5,20
1629,rz636-8BQ-I,dulceXyear3000,1121.0,People & Blogs,137.0,168,5.0,4,3,20
1630,W2MzHmkr7Aw,clohyyy,1134.0,People & Blogs,146.0,479,1.0,2,0,20
1631,bpIpVTJKmmA,PlzBMinexInseparable,1078.0,Entertainment,4.0,899,5.0,4,6,20
1632,U2qDyOcdJf0,dramaqueenTay1,1134.0,Music,328.0,505,5.0,4,5,20
1634,F94eFmfW-7w,8dznyboy,1069.0,Music,377.0,2780,4.92,25,8,20
1635,79lK4RATpE4,MissChristineDaae,1135.0,Music,241.0,323,5.0,2,1,20
1636,jOVcXMg4s84,IxLOVExNICKxJONASSS,1136.0,Music,324.0,469,5.0,4,5,20
1637,wrhmM5h8Dvw,somedia,1035.0,Music,231.0,24526,4.96,147,137,20
1638,aoDBacpCX34,somedia,1127.0,Music,177.0,20902,4.99,188,222,20
1639,KQweSiiviVQ,somedia,1127.0,Music,200.0,5422,5.0,65,47,20
1640,jIuCA4RRtXE,somedia,1126.0,Music,202.0,3125,5.0,49,19,20
1641,0oncHBjrmT0,somedia,1125.0,Music,342.0,10017,4.86,125,134,20
1642,x03nM4h2JiM,somedia,1127.0,Music,298.0,24324,4.8,122,91,20
1643,ytBX89Ibe8g,somedia,1124.0,Music,198.0,2687,4.81,69,61,20
1644,jAQZMZm7eFk,somedia,1124.0,Music,189.0,2506,4.86,59,77,20
1645,F8GJIqPtJ68,somedia,1127.0,Music,221.0,15148,4.95,168,159,20
1646,xe-f-zg_KIU,somedia,1126.0,Music,247.0,3888,4.98,87,89,20
1647,xoD4Rw7eCA8,somedia,1126.0,Music,179.0,6718,4.88,112,99,20
1648,P0KKuLjs8I0,somedia,1124.0,Music,258.0,4142,4.91,76,51,20
1649,gce0EWI0tEE,somedia,1124.0,Music,192.0,3863,4.97,70,56,20
1650,DgEoY4X0m1Q,somedia,1125.0,Music,579.0,18348,4.91,272,276,20
1651,j8u2Hx4dPWQ,melovesjack,1099.0,Comedy,170.0,1690,5.0,18,22,20
1652,EHsfm7hqdIA,YouKnowItsWorthIt,1132.0,People & Blogs,513.0,64,5.0,3,1,20
1653,1q7HsAfr340,rikkiluv,815.0,Entertainment,319.0,172115,4.89,980,791,20
1654,WpkB2XgbTUY,OneTreeHill32330,746.0,Music,123.0,489194,4.95,2165,3268,14
1655,2DuPesYt6ek,somedia,1014.0,Music,201.0,192352,4.93,947,1539,20
1656,IyRNZGfFtow,somedia,748.0,Music,363.0,761813,4.93,3770,4709,20
1657,PpQ2iDD0nuM,iluvthejobros,654.0,People & Blogs,536.0,148575,4.95,1381,1495,14
1658,8_oNJgrQWbE,somedia,1047.0,Music,504.0,128413,4.92,1226,1937,20
1659,WxJHzHJx2ys,reidooproductions,1133.0,Science & Technology,52.0,592,4.5,2,3,20
1660,knqyg9EL99I,JonasBrothersEmedia,1133.0,Music,31.0,823,5.0,1,4,20
1661,b-949YRzGag,suppacoolfreeks,1133.0,Music,71.0,280,5.0,3,5,8
1662,z2Uu_ttHL_4,K9andEquine,1133.0,Comedy,7.0,1461,4.0,9,30,20
1663,bhcHS0C5R3U,PIECEoutGIRLscout,1134.0,Comedy,24.0,135,5.0,2,0,20
1664,cY-PmelkDTU,sleepyanimeboi,1084.0,Music,177.0,186725,4.95,1122,1966,20
1665,RY0cQRfAZ9w,JUSTurAVERAGEgirl,1128.0,People & Blogs,41.0,1274,4.2,5,16,20
1666,Q4p24UgWVls,BonusJonasLover,1132.0,Music,52.0,1759,4.0,7,32,20
1667,tnEA8j1w0hc,CassidyJeslyn,1133.0,Comedy,51.0,38,0.0,0,2,20
1668,kLVe0CR5SoM,fanniieee,1128.0,Entertainment,30.0,8934,4.82,28,105,20
1669,FLrGYRpvK2E,jbrocks1550,1130.0,Music,163.0,180,5.0,3,6,0
1670,fIJA-0nsoeQ,JonasGalore,1131.0,Music,206.0,181,5.0,1,3,20
1671,eSa18htB_-k,scoredforstylepoints,1084.0,Music,368.0,87684,4.97,788,1336,20
1672,IG80zr1iIK0,hannahmontanarocks11,1128.0,Entertainment,158.0,895,4.73,15,70,20
1673,LBs4CvBOy-w,Letsdiiscox3,1084.0,Entertainment,358.0,4029,5.0,25,44,20
1674,_fubkFmNnYA,addicted2jonas,1098.0,Music,172.0,309,5.0,3,2,20
1675,DzBrK9DJhUA,Mushinimario,1091.0,Entertainment,291.0,1534,5.0,3,22,20
1676,h2NzGVzc_kI,JonasSpotlight,1083.0,Entertainment,325.0,43794,4.88,322,461,20
1677,9snq-zcdCtI,BrooklynBorn99,1012.0,Music,203.0,134763,4.56,185,341,14
1678,YQI-wJG1K0M,TheFaderTeam,1091.0,Music,154.0,63245,4.61,71,152,20
1679,9axroVxp2qI,teyanataylor,1129.0,Music,205.0,22309,4.72,61,107,14
1680,fV6VZWT8ZbQ,crazysarah2829,1107.0,Music,273.0,8731,4.67,12,16,14
1681,NbUQceUSnu8,teyanataylor,1133.0,Music,423.0,1090,5.0,12,14,20
1682,1wMo5xaoklQ,IceCreamGirlMaria,1086.0,People & Blogs,306.0,6922,5.0,12,17,20
1683,s0k_xp_EfUI,njolirk,1129.0,Music,199.0,3224,4.44,9,13,14
1684,wF3fHhlj624,TorrieBaker,1092.0,Music,219.0,20657,3.93,14,16,20
1685,yJxRTMUjP4Q,cokonice,1130.0,Music,211.0,1517,4.69,26,39,20
1686,sI-v_oDg7cE,LINSAYDrewswsfs,1131.0,Music,213.0,7471,4.35,17,22,14
1687,XkJOBUkmfT8,SaMMenTt,1135.0,Music,208.0,88,0.0,0,1,20
1688,nGF4kermVOM,sohoodtrackz,1131.0,Music,202.0,227,0.0,0,0,20
1689,P7lf5Hcut2A,sarahfreeman123,1112.0,Music,198.0,2340,4.25,8,1,20
1690,YY_zwWpf_iA,SaMMenTt,1131.0,People & Blogs,205.0,2073,4.71,17,22,20
1691,PX7tFO58p3w,MAG1KProductionz,1102.0,Music,204.0,15604,4.84,25,43,14
1692,xHRaFG9AHKI,lisanv,1129.0,Music,204.0,5352,4.57,7,15,14
1693,jW9nYtX7tZw,Rafawag741,1133.0,Music,205.0,167,5.0,1,5,20
1694,Twf5rtRSf5A,youngkingz12,1130.0,Music,205.0,1555,0.0,0,0,14
1695,8-Kl-nHtZms,JairoIvan200,1130.0,Music,205.0,243,5.0,3,2,20
1696,T-JZo1U9GZA,fenerbahce38,1132.0,Music,205.0,157,5.0,1,0,20
1697,xCyaQWfSh1E,DKnight2007,732.0,Pets & Animals,112.0,718189,4.41,1168,1653,14
1698,Nm8_HRelHcQ,cat123789,995.0,Pets & Animals,209.0,431887,4.72,1246,929,14
1699,lVvxhphMbAI,DKnight2007,748.0,Pets & Animals,99.0,386318,4.71,1038,840,20
1700,NpjGAZq4UZI,sulp2,1075.0,Pets & Animals,34.0,17909,4.2,49,65,20
1701,ZhIkp_Z37Dk,cwaweeks3,847.0,Pets & Animals,16.0,11159,4.18,11,8,20
1702,f93rMPIvPLM,DKnight2007,831.0,Pets & Animals,125.0,78168,4.39,185,219,20
1703,XgCVV3210B4,miknambr,1066.0,Pets & Animals,32.0,3636,4.67,9,5,20
1704,Q3U7j6fKrl8,beans6677,1062.0,Pets & Animals,90.0,3311,4.71,14,11,0
1705,WZ8NM-pgB6M,DKnight2007,831.0,Pets & Animals,78.0,50191,4.48,168,133,20
1706,N-Z5jq6Ez2U,ButterflyJenn,749.0,Pets & Animals,41.0,83927,4.05,79,130,20
1707,Tqm1HxX_Vq8,Catesandwhatnot,780.0,Pets & Animals,26.0,107319,4.45,127,126,20
1708,mtgz_YyZJCc,wiggywhackers,1132.0,Pets & Animals,35.0,113,3.0,2,0,20
1709,#NAME?,riddleb0x,838.0,Pets & Animals,99.0,1441,3.0,6,0,20
1710,#NAME?,clausmurf,1058.0,Pets & Animals,34.0,937,4.33,6,0,20
1711,bAX6V2f6SKI,mcbird13,1103.0,News & Politics,190.0,57895,4.91,310,339,14
1712,mFjfM-DfFjw,mrsnickjonas915,1066.0,Entertainment,244.0,24668,4.9,174,133,20
1713,uxjA5v-orLg,minimesam123,1066.0,Entertainment,50.0,7902,4.97,30,17,20
1714,YZIn9lZEEsk,IJAB1234,1090.0,Entertainment,59.0,17679,4.89,105,163,20
1715,3isv1OBsm40,dancinchik9000,972.0,Entertainment,184.0,10877,4.92,106,48,20
1716,Fc3cgdAUxDc,GelatoAllaFragola,973.0,Entertainment,178.0,4917,5.0,36,22,20
1717,SI_M-9xbJHk,xXpaulineCzkaXx,1131.0,Film & Animation,298.0,1261,5.0,8,8,20
1718,bp-qFACRiTg,JonasFever,1129.0,Entertainment,82.0,514,5.0,3,3,20
1719,x-dU6Vgzieo,ILUVJOBROS,1103.0,Entertainment,199.0,5882,4.87,111,114,20
1720,hJk5J2wq5T4,XxdaisyXx13,1011.0,Music,89.0,4926,4.78,27,37,20
1721,v2dgHaDKThI,tookieclothespen,1066.0,Music,242.0,12719,4.93,103,85,20
1722,hfe64hQsVQA,deerdue2,1049.0,Music,98.0,694,4.88,8,5,20
1723,t3tCxJf3R70,karenjialun,1103.0,Entertainment,190.0,4034,5.0,18,26,20
1724,_wGp-NbhYQk,taralovessyou,1103.0,People & Blogs,190.0,3412,5.0,19,30,20
1725,3XPigp65wuE,JoNaSChIckA,1012.0,Entertainment,184.0,618,4.75,8,5,20
1726,ffXgUHMdRuM,tookieclothespen,971.0,Music,184.0,18847,4.94,192,146,20
1727,uCmOasCGrrI,NickJisoffmychain2,1079.0,Entertainment,243.0,424,5.0,1,1,20
1728,4xgKgLDAqCc,llmcfly4ever,976.0,Music,184.0,2031,4.83,23,21,20
1729,Y1AV9L7vKXw,taralovessyou,1068.0,People & Blogs,244.0,853,5.0,10,9,20
1730,vdoENaESJy8,slowdownsugar92,1131.0,Entertainment,298.0,296,5.0,9,9,20
1731,Bhi-Dv1ou6s,makemebad35,1117.0,Comedy,311.0,706655,3.74,7824,8346,20
1732,1JAcdbKFygg,makemebad35,1106.0,Entertainment,90.0,620446,4.44,5232,5972,20
1733,FO3kWIFfMa0,theEMOofMEXICOcity,1134.0,Comedy,263.0,592,3.59,17,33,20
1734,04OouL7KEY0,Alow411,1103.0,Comedy,191.0,399,2.33,3,2,20
1735,DP6zmg6gQig,theEMOofMEXICOcity,1134.0,Comedy,124.0,1036,2.74,31,51,20
1736,fSg3ite2r4o,theEMOofMEXICOcity,1134.0,Entertainment,266.0,196,4.43,7,6,20
1737,ECrRDqu0UBk,Hiramthedude,1107.0,Entertainment,81.0,1564,3.06,16,22,20
1738,4i3UJT6ONjU,puebloplug,1118.0,Comedy,5.0,6698,2.77,126,113,20
1739,z5A8jvcr1SY,saettowulf,1119.0,Entertainment,30.0,482,3.08,12,8,20
1740,MKmPG_FgLeA,puebloplug,1131.0,Comedy,10.0,333,3.4,5,17,20
1741,#NAME?,connor442,1123.0,Entertainment,120.0,447,2.5,8,18,20
1742,nXrgLWNv8vI,theEMOofMEXICOcity,1130.0,Comedy,13.0,231,2.25,4,2,20
1743,o4tXovyg12s,ajaxouch,1107.0,Entertainment,27.0,962,2.55,11,8,20
1744,EA4AIERt83A,mshroomz,1119.0,Comedy,76.0,2203,1.96,46,67,20
1745,SmpG7-NfSiE,CatPicture420,1107.0,Entertainment,66.0,1861,2.28,36,26,20
1746,y0ZKSXmZEe8,zahirbryant,1123.0,Entertainment,16.0,118,0.0,0,0,0
1747,FwRdMhrjw48,blind3091,0.0, UNA ,1.0,2674,2.14,7,8,0
1748,nTPeTgIPeBs,puebloplug,1118.0,Entertainment,14.0,416,2.4,10,8,20
1749,nz6zg5SGnUU,IntireWorldOfKris,1136.0,Comedy,30.0,42,1.0,2,0,20
1750,48kM2-0ijEw,WASTEofLIVING,1119.0,Comedy,6.0,603,2.33,6,8,19
1751,TdCAJbwfKVM,smpfilms,1129.0,Comedy,77.0,75790,4.46,1145,530,20
1752,#NAME?,MediocreFilms,1084.0,Comedy,104.0,319059,4.62,1717,1429,20
1753,yioJQFrqMXM,MediocreFilms,946.0,Comedy,100.0,916279,4.52,3510,2442,20
1754,1YU82RS5elI,MediocreFilms,604.0,Comedy,275.0,660053,4.53,2369,990,20
1755,rYnnT7QMDe8,ponceman,948.0,Comedy,36.0,152283,4.82,781,1477,20
1756,Kkc2KinHWiM,MediocreFilms,1008.0,Comedy,79.0,757104,4.4,2523,2253,20
1757,iEhhyugT42o,MediocreFilms,1112.0,Comedy,154.0,40476,4.38,611,265,20
1758,kjYvzFL6GDw,MediocreFilms,1059.0,Comedy,320.0,35135,4.73,477,316,20
1759,_V8VaJL-s3Q,MediocreFilms,961.0,Comedy,98.0,628205,4.55,2321,1928,20
1760,FRCBBxu7ugg,LisaNova,1129.0,Entertainment,199.0,420922,3.63,2673,1776,20
1761,tSdjJjWOoVQ,MediocreFilms,833.0,Comedy,299.0,278984,4.7,1974,1812,20
1762,P87JMvi7TdY,smpfilms,1127.0,Comedy,151.0,125415,4.8,1458,1180,20
1763,Qit3ALTelOo,smpfilms,932.0,Pets & Animals,210.0,7939352,4.76,56767,39418,20
1764,VMygtlH-Vxg,MediocreFilms,603.0,Comedy,283.0,125772,3.74,744,312,20
1765,cI1AwZN4ZYg,JamesNintendoNerd,1127.0,Entertainment,355.0,928456,4.93,12959,5935,14
1766,_tYUSku-22g,Manintheboxshow,1129.0,Entertainment,84.0,3858,4.92,120,45,20
1767,2U3suqfWRz8,MediocreFilms,1071.0,Comedy,101.0,297416,4.55,1619,1138,20
1768,xjnVEsXtNIU,smpfilms,717.0,Comedy,247.0,164755,4.49,1891,1299,20
1769,YceTblLkS8Y,MediocreFilms,954.0,Comedy,104.0,601612,4.59,2143,1372,20
1770,q0J7ZkKxc2o,SlamBody,1133.0,Comedy,163.0,547,0.0,0,8,20
1771,vAO8IiSgD8I,AltmmM,954.0,Entertainment,65.0,173,3.75,4,7,20
1772,8Oz548qYZr8,iRespond2U,1135.0,Entertainment,7.0,95,2.33,3,4,20
