,VID_ID,UPLOADER,INT_AFT_EST(m),CATEGORY,LENGTH(m),NO_OF_VIEWS,RATINGS(/5),NO_OF_RATS,NO_OF_COMS,REL_VID_ID,POPULARITY
3359,5Tq2drjr6Lc,elencevski,945.0,Comedy,96.0,2397.0,0.0,0.0,0.0,"['5Tq2drjr6Lc', 'elencevski', 945.0, 'Comedy', 96.0, 2397.0, 0.0, 0.0, 0.0, 'yOD5igz2NAU', '08JInh8Slx0', 'j_i_lDZLNMA', '7mvZGL0K9v0', 'n1Z8GNjLAi4', 'cMP94DMIcdg', 'HfYqVizyyFU', 'd70CEuJCjDg', 'z9nrpbuWb2c', 'SwSSyngRFss', 'Rm2Xgjq-1Ok', 'ce-YF-IrW5w', '0S2iYz0KZm0', 'QG4PdRhIWKA', 'Qx3W1_bfusk', 'HPWWLyA8iCc', 'Bq7buE3gnNo', 'wzDFrBrcUI8', 'Q_ZW5IEzD-g', '74wx3-rCdkg']",2.5365079365079364
3370,asl6zQexKFI,anonymozzybinoswald,1134.0,Nonprofits & Activism,617.0,256.0,3.67,12.0,2.0,"['asl6zQexKFI', 'anonymozzybinoswald', 1134.0, 'Nonprofits & Activism', 617.0, 256.0, 3.67, 12.0, 2.0, 'J5XV7d4UY-0', 'l63vrLQnNzE', 'ASclRBDf1s4', 'oTuF7H-Di14', 'C5sc9fkraUM', 'Ag9uwd7PX7k', '07L8KgC33l0', 'DiowzKJ-erg', '4i-u_NboVKs', '4GybYlkyrkY', 'Ot5iuNxOtIM', '9AoyYLhgKq4', '4EHAPjdMgKc', '#NAME?', 'Q9gqFl9mELo', 'pwjHlRaa0OE', 'ZT_PgH8UHJE', 'SQiIFnibgHU', 'w6fn5NZ6LBk', 'kIXJs5vCYuo']",2.5315828924162256
608,SfAV8Hg9u-o,giftforfree,1101.0,Science & Technology,147.0,206.0,1.0,3.0,2.0,"['SfAV8Hg9u-o', 'giftforfree', 1101.0, 'Science & Technology', 147.0, 206.0, 1.0, 3.0, 2.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",2.5204359673024523
362,5XDm6dM6CL4,getit4freedude,1063.0,Howto & Style,76.0,1940.0,2.75,4.0,0.0,"['5XDm6dM6CL4', 'getit4freedude', 1063.0, 'Howto & Style', 76.0, 1940.0, 2.75, 4.0, 0.0, 'aEvPgqPq1OI', 'jUBOX7feFDc', 'vw1utHzZ3Uk', 'kV4l3juaSmU', 'Jr_DEgUJU0w', 'V_KsDKnSZw0', 'eHU3Wnss1MU', '4VQxuQiq--g', 'QVj25fN5Jfo', 'i84Ut6yXhZo', 'pbcew6BqB_c', 'FcB6PuP4gkY', '5jBqiFOyvBw', 'LLpTyTXEXJ4', '93WKNAzaIwE', '9mlnrtRMa-M', 'JSo7ssKSt2k', '4S-m_aREO30', 'Rr6FdQxVqlg', 'qH2iTRSA8wY']",2.5125235183443086
3873,HyhoLnfqq3o,rollingoutTELEVISION,1118.0,Entertainment,308.0,1119.0,3.0,2.0,0.0,"['HyhoLnfqq3o', 'rollingoutTELEVISION', 1118.0, 'Entertainment', 308.0, 1119.0, 3.0, 2.0, 0.0, 'pt2dcGppmDY', '9k451q2vLc8', 'zlXjPq-f96o', 'd8TqOZY3kn4', 'i6r4PZc0zTM', 'UcSe3IOWXe4', '1mEj_-AiFAc', '8qZsdYJZFiw', 'D5TdOwGchAY', 'p4aSItAPbA0', 'X8SgnfiA-H0', 'St1NTAvmCIE', 'ulZTy9s_kNE', 'dHJzn5YRfjE', 'jb7jytFcUw8', 'hqCfDDljTzE', 'XTOEV6f7jB4', 'Muq5RDrl_kk', 'xCOdBmAYaU0', 'VgbeTiDCHxc']",2.500894454382826
1799,RCs9yFF__xU,Yeoter,1126.0,Entertainment,120.0,155.0,2.0,6.0,2.0,"['RCs9yFF__xU', 'Yeoter', 1126.0, 'Entertainment', 120.0, 155.0, 2.0, 6.0, 2.0, 'ZCl_Afdx_00', 'ErTomxJcwV8', 'R_yGEvVyqVI', 'pBY6A2zK0Jg', '5gZI4US62wc', '3okV0-zbaGI', 'lSRlSEIzgDk', 'RlP-F096SyQ', 'yFR9takxioE', 'Lv58zQN8IDQ', 'AmN0U5s_fF8', 'J_kdDiI5gKE', 'nryXLExE8JU', 'ZxGIg6uW5FQ', 'SMMN7POTMIY', 'dpDckbqhpW8', 'rotLq8CtLzI', 'Z4zXO2mVuTE', 'Lj3FataSTqA', 'Zk56zypNevY']",2.4709887507400827
527,LmN1Ky3bW1A,Drano63,1087.0,Science & Technology,199.0,723.0,2.33,3.0,1.0,"['LmN1Ky3bW1A', 'Drano63', 1087.0, 'Science & Technology', 199.0, 723.0, 2.33, 3.0, 1.0, 'u6lY_sNa63o', '#NAME?', 'tZfHvrsD8-s', 'nyrBXxX5tXc', 'P5qXIlGdKDE', 'R1KcnFbGnok', 'tEdOvTp98JM', 'a5zGXPOpeTc', 'OK31Sl7iPuc', '19FC63ecEmY', 'Ctp858wLMds', 'u4dQcfNyCv4', 'UlzalcvCXUU', 'j4KVtO7_6dU', '3rHJMr0In48', 'skKCOWdHWr8', '7Lz-XGjynN8', 'KVKhtMKBCPU', 'OK-w-ii-01A', 'UMC-5x0BsrI']",2.44180006133088
3565,kco_5DT7ppA,NyxSky,796.0,Entertainment,577.0,941.0,5.0,4.0,0.0,"['kco_5DT7ppA', 'NyxSky', 796.0, 'Entertainment', 577.0, 941.0, 5.0, 4.0, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",2.432160804020101
3291,FpDljEOzcaM,EdgeRulz17,1018.0,Sports,33.0,372.0,4.25,4.0,1.0,"['FpDljEOzcaM', 'EdgeRulz17', 1018.0, 'Sports', 33.0, 372.0, 4.25, 4.0, 1.0, '1ymsTXh4crI', 'SOKjCMlA9DU', 'fpQ0ALlWJ7c', 'xjQGOtCOhKk', 'm7maxwKwZF8', '2dEr7XKMNQQ', '_Bp2088nSYk', 'HwpCcrAMNIM', 'e0CfDMk-fIY', 'nSCVVLwUz_w', '8OT2Y-3o_F8', '0UYo9_GvzyU', 'dkm5_8TJkfg', 'DxcPo2IoM1E', '1D-2Jhcgbik', '1RCYqiYxVf0', 'cNdVwLLrVe4', 'U60Ue5GDLWw', '9dbtdUMve5w', 'dt6Pr9kEeDE']",2.4279223968565815
3962,fZDuZoNhxEE,Syl1er,694.0,Entertainment,324.0,281.0,4.0,2.0,0.0,"['fZDuZoNhxEE', 'Syl1er', 694.0, 'Entertainment', 324.0, 281.0, 4.0, 2.0, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",2.4048991354466858
1071,2EAA-5O_TYw,topnewsmakers,1129.0,News & Politics,28.0,436.0,5.0,5.0,1.0,"['2EAA-5O_TYw', 'topnewsmakers', 1129.0, 'News & Politics', 28.0, 436.0, 5.0, 5.0, 1.0, '9lM1LhD7-Qw', '3MHQ90_bRsU', 'o7GX-1oL-qo', 'h6Gz1CTZsl4', 'BUtUAHLLB6U', '1wIp8kmZY4w', 'b0hqh_yRIiA', '4kB8iOK1gkA', 'lNEXgHvc2gQ', 'CKzQcv46A9Y', 'K08tTs7rjKs', 'oDU5Y0FZoyc', 'jhyZGkGO4ZM', '8VRINAfoRlk', 'eg3hd08hHDk', 'A1fzDfWMsPY', '1uTYBEWEoMA', 'HgE4-ivpHoU', 'rcX-k6dCFa8', 'xKiBw9DcBM4']",2.386182462356067
3677,gVvQfu_uC4c,imsiulasing,937.0,News & Politics,631.0,645.0,5.0,3.0,0.0,"['gVvQfu_uC4c', 'imsiulasing', 937.0, 'News & Politics', 631.0, 645.0, 5.0, 3.0, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",2.3550337958022056
2785,__OVRtaWLt0,StarcomBrisbane,821.0,Travel & Events,81.0,1253.0,4.83,6.0,0.0,"['__OVRtaWLt0', 'StarcomBrisbane', 821.0, 'Travel & Events', 81.0, 1253.0, 4.83, 6.0, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",2.3311875761266747
352,wgXhN7lHXZs,jackattack180,1055.0,Entertainment,549.0,2458.0,0.0,0.0,14.0,"['wgXhN7lHXZs', 'jackattack180', 1055.0, 'Entertainment', 549.0, 2458.0, 0.0, 0.0, 14.0, 'iudX8EtDZhs', 'alcaHXnhDTs', 'gHklmkv1wqQ', 'RLWKTfqbeS0', 'XM4LDC5pB9k', 'YpvWyZLinRo', 'QZxrUo3Hacg', 'uOd5eN_lzYc', 'nZf7brX8ACU', 'UFPXfaIRx7o', 'He9TIK62bBY', 'a4wuVZQCwhM', 'fHWdUODbojM', 'lGVFs0YAHps', 'v10UZjLprmo', 'V8nONhwP3xU', 'G9fwnVrhkzc', 'HU4Zd4kLeCw', 'ILwO3Xzm4v0', 'CIqdsyK0Lpc']",2.329857819905213
3024,OGRQAmNHXxE,86logo,1103.0,Entertainment,324.0,609.0,5.0,7.0,1.0,"['OGRQAmNHXxE', '86logo', 1103.0, 'Entertainment', 324.0, 609.0, 5.0, 7.0, 1.0, 'QV8cUFprRbc', 'RM7iGBkdZ1Y', 'WSxRDQ0lpdU', '9E85xwVDrc8', 'Ot0g2mOnarE', 'CR3Jvin5_jM', 'bVkCSWqYSnw', 'xHm055yHZB0', 'wr2-ZUAjmYA', '9VpiN_NjMQ4', 'SqglI1a5dK4', 'b8xi8X8ie6s', 'an7U17uL-V0', 'cKNyg2zM8YE', 'dqjq4pD4x_A', '94q0SPgnFcE', 'BkXkvmpmMiY', 'lZyo-SKYvIk', '4zBJJZBkc90', '19aO9L9Bx64']",2.2664162673228856
2714,yOGSPeu48os,RMISMSN,936.0,Autos & Vehicles,111.0,2107.0,0.0,0.0,0.0,"['yOGSPeu48os', 'RMISMSN', 936.0, 'Autos & Vehicles', 111.0, 2107.0, 0.0, 0.0, 0.0, 'hZ9kjamZ0W0', 'TN3VF8jLVbs', 'vnXXRPXUSqE', 'NhF-4bPgy0k', '#NAME?', '6JR55Zj-TZs', 'cz4Qlb85BZE', 'LfyO93hiiMQ', 'xBFSKUVpCt8', 'k0xjT0m8JsM', 'Q9FCg9SCUIE', 'kq57yClwJeA', 's570GRQazkc', 'AYpktT56mdY', 'ZB676I77eWM', '1lNJRbUq1I8', '0-pFmlkZUJw', 'aQ0IzvqZ9G8', 'A8h8eQYqP1c', '6ZuvojRwiXM']",2.251068376068376
2567,9v02quhKY2s,creeingles,1107.0,Music,603.0,2329.0,3.81,26.0,0.0,"['9v02quhKY2s', 'creeingles', 1107.0, 'Music', 603.0, 2329.0, 3.81, 26.0, 0.0, 'QqzEmQcVGFQ', 'VuSErM6iEc4', '7L355h3AhNQ', 'fhfqY72p920', 'UBBvJsNMxUE', 'QN795sjS-BQ', 'ZQKckv8NpOY', 'gPI2jj9-hiI', 'YGmxn83WyX4', 'IESX9VtfEJ8', 'lkaGGs9gZzA', 'V-LVm9j92Sc', 'vVBzO3OFJOc', '7XvYWdRun6Y', 'riKlFwmmZ2s', 'QtrwzDabMzk', 'xz8N2WXgzHE', 'aoJiZOxuTfA', 'SpwFbJt8ZKg', 'zYkz-Wlw4wk']",2.250422833715517
31,VoPgxHja4Os,Djclyve,744.0,Entertainment,340.0,1083.0,2.33,3.0,0.0,"['VoPgxHja4Os', 'Djclyve', 744.0, 'Entertainment', 340.0, 1083.0, 2.33, 3.0, 0.0, 'a1Gqpdrna9Y', 'G-fqDRNItTk', '1pxBM0q45Cs', 'aCcCtKJkuNo', 'uWrjXiUpcWA', 'iLUkJgmE6rU', 'n811__m69Ck', 'acXkwhIexKw', 'rH65AIthDzQ', 'XXE2qdTnNl8', '53eIYIfsXNQ', 'UpKaCxvqehg', 'BIMFz12-404', 'mDae8VWcolE', nan, nan, nan, nan, nan, nan]",2.2323118279569893
2696,qQV0eUXR5Xk,energizerman38,770.0,Music,265.0,510.0,2.25,4.0,1.0,"['qQV0eUXR5Xk', 'energizerman38', 770.0, 'Music', 265.0, 510.0, 2.25, 4.0, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",2.2248376623376624
1709,#NAME?,riddleb0x,838.0,Pets & Animals,99.0,1441.0,3.0,6.0,0.0,"['#NAME?', 'riddleb0x', 838.0, 'Pets & Animals', 99.0, 1441.0, 3.0, 6.0, 0.0, '0AYibn25Bcs', 'xCyaQWfSh1E', 'TxB3kFNGNkU', 'WsV_9ZwZa0A', 'yMxigZ6QBCA', 'lVvxhphMbAI', 'cUqNUhrg80I', 'kGsK6bYQOVs', 'tDn2vElEyvo', 'B7_3M8oM3xk', 'Nm8_HRelHcQ', 'Bq7STWo3MI4', 'm8LXQZ9Mwh0', 'YqDeTCL_hGk', '5bSNn4N875M', 'EiKWS-bdcgk', 'NdpxkGWH0MI', 'lRrUcfF2rpI', 'oSKWXY387K0', '4UQFWq8f_yk']",2.2195704057279233
2292,c6xjsaCmmd0,squishydemon,1090.0,Science & Technology,653.0,1255.0,4.25,4.0,0.0,"['c6xjsaCmmd0', 'squishydemon', 1090.0, 'Science & Technology', 653.0, 1255.0, 4.25, 4.0, 0.0, 'lehfkYci1cM', 'z5qFkz75dgc', 'nJUdAlB2Ayk', 'RiegQ7-SZrM', 'gOARToiteow', 'MWU4sVOIypw', 'PkYERq2C8Ik', 'nhYZAprHCak', 'RfYnucx2nKg', 'm8RQN7mBQh8', 'U3bvyY0l6sU', 'LRQ5Lmkw9DY', 'cmeObHHm3a4', 'eZX_IKOBiwo', 'mwWsYezPyQ8', 'ZxuefFcowKw', 'XAPIJe5mnCs', 'IoOuse-Gwhc', '78ChatsRe6Y', 'N8HONbE7q58']",2.2138761467889907
801,A6wF2yxqo5U,LanosDawe02,1133.0,Autos & Vehicles,59.0,213.0,2.0,1.0,0.0,"['A6wF2yxqo5U', 'LanosDawe02', 1133.0, 'Autos & Vehicles', 59.0, 213.0, 2.0, 1.0, 0.0, 'GMq2j2G2W5A', 'ThPq1RRW44s', 'Z4A26YUsPgI', 'ztXK9SoFeCc', '#NAME?', 'Vev6I_m9VNI', 'DnmO7U92DrY', 'XeHL9iI-tUo', 'rRyUPrTQl5s', 'GLljTv4xja8', 'mU40Qegsuro', 'aLOdTAZW0N4', 'aopxJRhz0Pc', 'HxdsazczA1Y', '4dK-9jLPGqc', 'XXP7q_LW8QU', 't6S1QH0IW8Y', 'GtTQ7K9ZarU', 'WdMvo0tKLFQ', '9wg2KcIfZJk']",2.1879964695498675
2107,rQM1KU36Zfw,MaangoMaan,1135.0,Entertainment,163.0,213.0,5.0,5.0,1.0,"['rQM1KU36Zfw', 'MaangoMaan', 1135.0, 'Entertainment', 163.0, 213.0, 5.0, 5.0, 1.0, '9YMu6r0nzZE', 'L2Keznh9-Zw', 'R3u7aLF7JHs', 'gHgktCXICPQ', 'EBBli9fgjUc', '2RIx7vDEGus', '#NAME?', 'AbxXiSXFUe4', 'RsYi8OPX2X4', 'Q3MQfLA4P30', '#NAME?', '3xwesSyqnJU', 'QRj-9gKM_AY', 'dQI5q1zAeIY', 'tAHmDY6RsbY', 'b_H3ENuIOBY', 'IGh2CY0fOKA', '72c8YUNusEo', 'vB1pwmGMie4', 'fRphSZKeAgc']",2.1876651982378856
1546,Ktp8ym30bnU,lavezzi240894,1135.0,Comedy,108.0,212.0,5.0,5.0,1.0,"['Ktp8ym30bnU', 'lavezzi240894', 1135.0, 'Comedy', 108.0, 212.0, 5.0, 5.0, 1.0, '4USGf2fpzz4', 'sZn83vEmDI0', 'Pqxpz0mvSYs', '9bgNXPh85Cs', 'C9k5FTFcpwY', 'HhgPiqEspg8', 'sWfOHQcHQ3M', '_X2QE7qRfmg', 'nRC7OCO_fi8', 'zYz858Q8l0Y', '2uxvCEoIA9s', 'oInx8qfgo4U', 'PuD51wcOdZ4', 'ePKgOjqRR0A', 'OKp6VG8TZmU', 'mh7RAh9u5IQ', 'Za45nVASFbE', 'WO9LUbXjriQ', 'BDGEFAfvJ0c', 'P68xBBUV4O0']",2.186784140969163
894,E8w1rzlRaT0,rhyshuw1,1056.0,Autos & Vehicles,361.0,193.0,5.0,5.0,1.0,"['E8w1rzlRaT0', 'rhyshuw1', 1056.0, 'Autos & Vehicles', 361.0, 193.0, 5.0, 5.0, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",2.1827651515151514
3395,DQ13hjDPqDc,Hengsen,671.0,Entertainment,124.0,946.0,3.8,5.0,0.0,"['DQ13hjDPqDc', 'Hengsen', 671.0, 'Entertainment', 124.0, 946.0, 3.8, 5.0, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",2.1698360655737705
2191,t9Ed2mGk8wI,illymanilli,774.0,News & Politics,122.0,1676.0,0.0,0.0,9.0,"['t9Ed2mGk8wI', 'illymanilli', 774.0, 'News & Politics', 122.0, 1676.0, 0.0, 0.0, 9.0, 'CVWFxDtERn8', 'C9GRh_9sQBw', '#NAME?', 'mS7eBwEHQS0', 'm69vo2uWSYo', 'HE3WPIKYkuc', '77O0jkIwaa4', 'aczssySzK1E', 'PQF6cBqSBS8', 'nw0ZIc9M25k', '#NAME?', 'b2Ekw1Nj0Pk', 'mxu3MluKl8A', 'UcHz6Jv4l-g', 'xJkgsy4kb7s', 'b9FtT7xTDeE', '1jT5o8Hacrc', 'priUvsQKSjQ', 'WZccz5cy3ks', 'o-VdEgd-lPs']",2.165374677002584
3346,Kj7LkIXS4dw,VMOPO,1014.0,Education,553.0,610.0,5.0,9.0,1.0,"['Kj7LkIXS4dw', 'VMOPO', 1014.0, 'Education', 553.0, 610.0, 5.0, 9.0, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",2.1571334648257725
1464,qvD7jdBV-Uo,aFurryHatGuy,1134.0,News & Politics,200.0,742.0,2.0,4.0,1.0,"['qvD7jdBV-Uo', 'aFurryHatGuy', 1134.0, 'News & Politics', 200.0, 742.0, 2.0, 4.0, 1.0, 'axxooGIgOKs', 'zH1kHn8sWOM', 'pTYL8qpcsjk', 'HZeMFbxeDnY', 'kptmiklh97Y', '3B2-ELpor3Y', 'g67sKrkVihc', '7kUA2KW_9_s', 'ZvHDzj__3PU', '1mzsBjK3hAg', 'Zb5hMAkplu0', 'S097lGx9yqc', 'YwVBpsO51QY', 'DrD-Yp3a-dY', '9wJsovPRTEM', 'i8APu1MN4PI', 'mlQZXJnZDZs', 'kAIVw2iTMdQ', 'xdHMOsihnv8', '#NAME?']",2.1543209876543212
3617,OVzKjySOlh4,iggabiggaboo,730.0,Comedy,373.0,109.0,5.0,5.0,1.0,"['OVzKjySOlh4', 'iggabiggaboo', 730.0, 'Comedy', 373.0, 109.0, 5.0, 5.0, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",2.149315068493151
3328,yY5M8zHWjjw,dublindog,1071.0,Travel & Events,18.0,409.0,3.5,2.0,0.0,"['yY5M8zHWjjw', 'dublindog', 1071.0, 'Travel & Events', 18.0, 409.0, 3.5, 2.0, 0.0, 'j5Z1iLbU7OY', '4_zwa4wtZ2s', 'Bm9AlOl9cAc', 'SmkO9biZQlc', '1NZD26Rnpi4', 'urYtmZz1_Tg', 'ofwc9DDprkc', 'eh4TztMY0gU', 'sGx1etSVUX0', 'ZlsqGJ_XHbw', 'UJP7JWx6Csw', 'PXh0wBnfiHs', '5UBQGzOcvJA', 'nwjTDyOpwHg', '5rH7DQFWt7E', 'bN7To_iRGaE', 'ZTCrm6iT2tU', 'SINMZPCkt1k', 'NB035mLX71Q', 'DonIqhDoc6c']",2.1318860877684407
2947,kU8kCA1CILQ,Dysan8003,916.0,Travel & Events,592.0,1027.0,4.0,4.0,0.0,"['kU8kCA1CILQ', 'Dysan8003', 916.0, 'Travel & Events', 592.0, 1027.0, 4.0, 4.0, 0.0, 'gxNpJVabE8s', 'h-SjbEfu9W0', 'JUlwEWzi2JY', 'J3_lhZlHiDY', '_sSHn8BftPY', 'cr9NM9JMvDg', 'hqxVoDZAtDY', 'q3xt4Dfx6Ss', 'XjUVnYMBGqs', '0Qw-ILskT5Q', '8o2D7uokmV8', 'E4Df3n1im-s', 'DbbrI9vBHhE', '_578Uk8y2aM', 'dMS3VSQ6rfQ', 'fVJQy5R1sKk', 'kjtx8pwIX78', 'FZg1WYAE3AE', 'ToPasSJcBvY', 'g9bo2l-p7Ww']",2.1211790393013104
2082,v7GRWlVJAck,slim1111111,936.0,Film & Animation,14.0,1978.0,0.0,0.0,0.0,"['v7GRWlVJAck', 'slim1111111', 936.0, 'Film & Animation', 14.0, 1978.0, 0.0, 0.0, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",2.1132478632478633
272,3jUT5KXh5es,jjfridge,1134.0,Entertainment,124.0,1048.0,4.75,4.0,0.0,"['3jUT5KXh5es', 'jjfridge', 1134.0, 'Entertainment', 124.0, 1048.0, 4.75, 4.0, 0.0, 'q-Ke1zCWgI8', '92KZt9gYqZk', 'QeLRteOgxeU', 'I0AsSj7sCR0', 'sb05uu7xIYg', 'h9ohonF3cDY', 'h_aiawC-9aM', 'vONuoewjesY', 'bKhhy4kLuzw', 'B7qcTm5fHRc', 'QpX-kndqHnE', 'aetA__BXplg', 'HZBkUW3uQMA', 'ZjQhniB79gY', nan, nan, nan, nan, nan, nan]",2.111662257495591
1626,q0bzPoAPIdE,VidoandSalsa,1134.0,Entertainment,240.0,126.0,5.0,5.0,1.0,"['q0bzPoAPIdE', 'VidoandSalsa', 1134.0, 'Entertainment', 240.0, 126.0, 5.0, 5.0, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",2.111111111111111
2950,V6q1AR2Gock,TJDFilms,861.0,People & Blogs,418.0,429.0,3.67,6.0,1.0,"['V6q1AR2Gock', 'TJDFilms', 861.0, 'People & Blogs', 418.0, 429.0, 3.67, 6.0, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",2.1099245063879213
2265,GsJMhGMvGD8,UNICEFUSA,1024.0,Nonprofits & Activism,65.0,440.0,5.0,3.0,0.0,"['GsJMhGMvGD8', 'UNICEFUSA', 1024.0, 'Nonprofits & Activism', 65.0, 440.0, 5.0, 3.0, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",2.096354166666667
257,kgYdkamOUdc,djluckyluck,1133.0,Howto & Style,96.0,95.0,1.0,1.0,1.0,"['kgYdkamOUdc', 'djluckyluck', 1133.0, 'Howto & Style', 96.0, 95.0, 1.0, 1.0, 1.0, 'BoUagr2KIfs', 'DnLwJjWn2nw', 'rAzldNXuPaA', 'ombfioWM7Xo', '1bNMSqgNnLk', 'VBBe48rP29o', 'TgG6amwSv3M', 'itdjlfyFh9A', 'XYeD_KTilWE', 'F-htsCtaVuE', 'JlbpKLcLHos', 'lQLy6m-a7xM', 'UE2IBA0w2UI', 'WkWvoWagZhw', 'QanYZLRSiX8', 'aX6Mgiy9ioM', 'hbJgGlqj83Q', 'OVsBUfIsx0U', '4ZzPCsjv82E', 'OzN0Z4wOX_w']",2.083848190644307
831,zUAGGchTZ98,boydism08,1075.0,Pets & Animals,9.0,434.0,5.0,3.0,0.0,"['zUAGGchTZ98', 'boydism08', 1075.0, 'Pets & Animals', 9.0, 434.0, 5.0, 3.0, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",2.070387596899225
573,476sb1N6V10,lisaSlaughterxvrjjh,1133.0,Film & Animation,87.0,72.0,1.0,1.0,1.0,"['476sb1N6V10', 'lisaSlaughterxvrjjh', 1133.0, 'Film & Animation', 87.0, 72.0, 1.0, 1.0, 1.0, 'nKho22Z6HKk', '78an7y9dWsg', 'c-Hs2gmuAz4', 'VLqU-uWSXnE', '2-_ZLLu8qFo', '3ApSzI9XbOg', '6Zh86_jl_CU', 'aw5g8leMF58', 'FfbNzUrGso4', 'u82pFpJwuto', 'fz5N_BvdpBM', 'CtHmduJWdsI', '9IY_sVaOszw', 'QqXm3KjsKBQ', '4fQRkE_X9Mo', '3Yl4BVhxNJc', 'sy04HaFccHk', '7KAIPV3FZj0', 'Zd93-zpWn1o', 'Bv1KfBxFiLs']",2.063548102383054
632,CMoL1simXZ0,ImaPirate123,1135.0,People & Blogs,12.0,35.0,1.0,1.0,1.0,"['CMoL1simXZ0', 'ImaPirate123', 1135.0, 'People & Blogs', 12.0, 35.0, 1.0, 1.0, 1.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",2.0308370044052864
68,OnosHPTij3M,mi3456789,1112.0,Entertainment,295.0,247.0,4.0,5.0,1.0,"['OnosHPTij3M', 'mi3456789', 1112.0, 'Entertainment', 295.0, 247.0, 4.0, 5.0, 1.0, 'Dms9iAI80w8', 'UCeA4K2-wNk', 'zwxljUHq1n4', '8i9MGy_mnao', 'sSQk4M6Qc8I', 'XQ_tetr6lIM', 'Y8hy3S5ij9U', 'pEKsjtz21Rk', 'bjDTHCM2DCA', 'M3utsnlfD64', '#NAME?', 'ryLPTWmjTLU', '5XjAixpAuRc', 'hQNCq0LBuzo', 'stYMt9DIcqo', 'HSDShVqb_hA', '_NkBuJqm11k', 'R96_G2c8DzU', '0ywLSfCrPDw', '9MBlfjrZKfk']",2.0221223021582735
3613,#NAME?,hischic12345,1079.0,Entertainment,292.0,22.0,2.0,1.0,0.0,"['#NAME?', 'hischic12345', 1079.0, 'Entertainment', 292.0, 22.0, 2.0, 1.0, 0.0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",2.020389249304912
635,arH0k3-1KyE,iRespond2U,1135.0,People & Blogs,58.0,17.0,1.0,1.0,1.0,"['arH0k3-1KyE', 'iRespond2U', 1135.0, 'People & Blogs', 58.0, 17.0, 1.0, 1.0, 1.0, 'uzAdFT_vtNo', 'Kzrttsr2kXg', 'q37-rLmzcaQ', 's6IobmFqGUU', 'GcrVpiIaJos', 'xIkBF5ZUgrM', 'IbiFuiLdc7E', 'R_1CiAJPdoU', 'CMoL1simXZ0', 'm60oZKnMM9k', 'HCaElWpyLCQ', 'sio3wiJzlm8', 'g6TrwB-j6Pw', 'R-1oiLNoHko', 'BxpCfy2qv6E', 'W2VOVexrAWo', 'Nl3F7QyykAM', 'H0_uBEsmNs4', 'msjbei_OyWY', 'cfoaEM397mU']",2.014977973568282
